From Current Year File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL HOSPITALS WITH SELECTED DATA FIELDS (FY2022 Data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: AHA DataQuery™, FY2022/Current Year Data. Copyrighted and licensed by Health Forum LLC, an American Hospital Association company, Chicago, 2024.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List created by Alyssa Vincent on May 3, 2024, AHA Resource Center, (312) 422-2008, avincent@aha.org",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We used the most current information available, which includes 2022 data; some hospitals added since the 2022 survey was completed will not have complete data. Additionally, some hospitals may have closed and have been removed from the data.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,AHA ID,Medicare Provider ID,Hospital Name,Address,City,State,Zip,Area code,Local telephone number,Web address,Contract managed hospital,Management organization name,Management organization city,Management organization state,Community hospital designation for Stats,Census Bureau codes,County,Latitude,Longitude,Control / Ownership Type,Operates subsidiary corps.,Primary Service,System ID,System Name,System Address,System City,System State,System Zip,System phone,System Primary Contact,System Contact Title,Chief Admin. Name,Air ambulance services - hospital,Air ambulance services - health system,Air ambulance services - joint venture,Ambulance services,Ambulance services - health system,Ambulance services - joint venture,Trauma center certified level,Does your hospital/health system have a significant partnership with an insurer or an insurance company/health plan?,Total Capital Expenditures,Emergency medicine (TE),Hospitalist (TE),Intensivist (TE),Obstetrics/gynecology (TE),Other specialists (TE),Primary care (TE),Radiologists/pathologist/anesthesiologist (TE),Total Physicians (TE)
CY,6740026,453047,Encompass Health Rehabilitation Hospital of Plano,2800 West 15th Street,Plano,TX,75075-7526,972,6129000,https://encompasshealth.com/locations/planorehab,No,,,,Yes,48085,"Collin, TX",33.0183,-96.7483,Investor-owned; for-profit - Corporation,No,Rehabilitation,5990023,Encompass Health Corporation,9001 Liberty Parkway,Birmingham,AL,35242-7509,(205)967-7116,Mark J Tarr,President and Chief Executive Officer,"Wray Borland, Chief Executive Officer",No,No,No,No,No,No,,No,884347,,,,,,,,
CY,6740030,450133,Midland Memorial Hospital,400 Rosalind Redfern Grover Parkway,Midland,TX,79701-6499,432,2211111,https://www.midlandhealth.org/,Yes,Midland Memorial Foundation,Midland,TX,Yes,48329,"Midland, TX",31.9966,-102.099,Govt. (non federal) - Hospital district,No,General medical and surgical,,,,,,,,,,"Stephen Bowerman, President and Chief Executive Officer",No,No,No,No,No,Yes,Rural Trauma Hospital,No,13427638,0,0,0,0,0,0,0,0
CY,6740036,452022,Select Specialty Hospital-Dallas,1100 Allied Drive,Plano,TX,75093-5348,469,8921400,https://www.selectspecialtyhospitals.com/locations-and-tours/tx/plano/dallas-plano/,No,,,,Yes,48085,"Collin, TX",33.0457,-96.8647,Investor-owned; for-profit - Corporation,No,Acute Long-Term Care,5990181,Select Medical Corporation,4714 Gettysburg Road,Mechanicsburg,PA,17055-4325,(717)972-1100,David S. Chernow,Chief Executive Officer,"Misti Varnell, Chief Executive Officer",No,No,Yes,No,No,Yes,,No,7097162,0,0,0,0,0,0,0,0
CY,6740038,453306,Covenant Children's Hospital,4015 22nd Place,Lubbock,TX,79410,806,7251011,http://www.covenanthealth.org/About-Us/Facilities/Childrens-Hospital.aspx,No,,,,Yes,48303,"Lubbock, TX",33.5733,-101.901,Nongovt. (not-for-profit) - Other,No,Children's general,5991006,Providence,"1801 Lind Avenue Southwest, 9016",Renton,WA,98057-9016,(844)510-4325,Rod Hochman,President and Chief Executive Officer,"Amy Thompson, Chief Executive Officer",No,No,Yes,No,Yes,No,Community Trauma Center,Yes,9413640,0,0,0,0,0,0,0,0
CY,6740039,453053,Encompass Health Rehabilitation Hospital of Texarkana,515 West 12th Street,Texarkana,TX,75501-4416,903,7355000,https://encompasshealth.com/locations/texarkanarehab,No,,,,Yes,48037,"Bowie, TX",33.4307,-94.0482,Investor-owned; for-profit - Corporation,No,Rehabilitation,5990023,Encompass Health Corporation,9001 Liberty Parkway,Birmingham,AL,35242-7509,(205)967-7116,Mark J Tarr,President and Chief Executive Officer,"Todd Wallace, Chief Executive Officer",No,No,No,No,No,No,,No,743877,0,0,0,0,0,0,0,0
CY,6740040,450828,CHRISTUS Spohn Hospital Alice,2500 East Main Street,Alice,TX,78332-4169,361,6618000,https://www.christushealth.org/spohn/alice,No,,,,Yes,48249,"Jim Wells, TX",27.7648,-98.0418,Nongovt. (not-for-profit) - Church Operated,No,General medical and surgical,5990192,CHRISTUS Health,919 Hidden Ridge Drive,Irving,TX,75038,(469)282-2000,Ernie W Sadau,President and Chief Executive Officer,"Richard Morin, President",No,No,Yes,No,No,Yes,Other,No,900060,0,0,0,0,0,2,0,2
CY,6740044,453056,"CHRISTUS Trinity Mother Frances Rehabilitation Hospital, a partner of Encompass Health",3131 Troup Highway,Tyler,TX,75701-8352,903,5107000,http://www.tmfrehabhospital.com,No,,,,Yes,48423,"Smith, TX",32.315,-95.2779,Investor-owned; for-profit - Partnership,No,Rehabilitation,5990023,Encompass Health Corporation,9001 Liberty Parkway,Birmingham,AL,35242-7509,(205)967-7116,Mark J Tarr,President and Chief Executive Officer,"Sharla Anderson, Chief Executive Officer",No,No,No,No,No,Yes,,No,251969,0,0,0,0,0,0,0,0
CY,6740046,450775,HCA Houston Healthcare Kingwood,22999 U S Highway 59 North,Kingwood,TX,77339,281,3488000,http://www.kingwoodmedical.com,No,,,,Yes,48201,"Montgomery, TX",30.0501,-95.2548,Investor-owned; for-profit - Corporation,No,General medical and surgical,5990048,HCA Healthcare,1 Park Plaza,Nashville,TN,37203-1548,(615)344-5248,Samuel Hazen,President and Chief Executive Officer,"John Corbeil, Chief Executive Officer",No,Yes,No,No,No,No,Rural Trauma Hospital,No,36508482,0,0,0,0,0,0,0,0
CY,6740047,452023,Kindred Hospital Houston Medical Center,6441 Main Street,Houston,TX,77030-1596,713,7900500,http://www.khhouston.com/,No,,,,No,48201,"Harris, TX",29.7126,-95.3999,Investor-owned; for-profit - Corporation,No,Acute Long-Term Care,5991096,ScionHealth,680 South Fourth Street,Louisville,KY,40202-2407,(502)596-7300,Robert F. Jay,Chief Executive Officer,"Robert Stein, Chief Executive Officer",No,No,No,No,No,No,,No,47957451,,,,,,,,
CY,6740048,452067,KPC Promise Hospital of Dallas,7955 Harry Hines Boulevard,Dallas,TX,75235-3305,214,6370000,http://dallas.kpcph.com/,No,,,,No,48113,"Dallas, TX",32.8327,-96.8621,Investor-owned; for-profit - Corporation,No,Acute Long-Term Care,5990333,"KPC Healthcare, Inc.",1301 North Tustin Avenue,Santa Ana,CA,92705-8619,(714)953-3652,Peter R Baronoff,Chief Executive Officer and Managing Director,"Rachel Bailey, Chief Executive Officer",No,No,No,No,No,No,,No,169240,0,0,0,0,0,0,0,0
CY,6740050,451378,Big Bend Regional Medical Center,2600 North State Highway 118,Alpine,TX,79830-2002,432,8373447,http://www.bigbendhealthcare.com,No,,,,Yes,48043,"Brewster, TX",30.384,-103.671,Investor-owned; for-profit - Corporation,No,General medical and surgical,5990981,Quorum Health,"1573 Mallory Lane, Suite 100",Brentwood,TN,37027,(615)221-1400,Stuart McLean,Interim Chief Executive Officer,"Rick Flores, Chief Executive Officer",No,No,No,No,No,No,Other,No,793166,0,1,0,1,1,1,0,4
CY,6740053,453054,Encompass Health Rehabilitation Hospital of Wichita Falls,3901 Armory Road,Wichita Falls,TX,76302-2204,940,7205700,http://www.healthsouthwichitafalls.com,No,,,,Yes,48485,"Wichita, TX",33.874,-98.4847,Investor-owned; for-profit - Partnership,,Rehabilitation,5990023,Encompass Health Corporation,9001 Liberty Parkway,Birmingham,AL,35242-7509,(205)967-7116,Mark J Tarr,President and Chief Executive Officer,"Jody Gregory, Chief Executive Officer",No,No,No,No,No,No,,No,787488,0,0,0,0,0,0,0,0
CY,6740057,452034,Cornerstone Specialty Hospitals Austin,4207 Burnet Road,Austin,TX,78756-3396,512,7061900,http://www.chghospitals.com/austin/,Yes,Cornerstone Healthcare Holdings,Delaware,DE,Yes,48453,"Travis, TX",30.3118,-97.7432,Investor-owned; for-profit - Corporation,No,Acute Long-Term Care,5991096,ScionHealth,680 South Fourth Street,Louisville,KY,40202-2407,(502)596-7300,Robert F. Jay,Chief Executive Officer,"Curt L. Roberts, Market Chief Executive Officer",No,No,No,No,No,Yes,,No,216579,0,0,0,0,0,0,0,0
CY,6740058,453057,Encompass Health Rehabilitation Hospital of Midland Odessa,1800 Heritage Boulevard,Midland,TX,79707-9750,432,5201600,http://www.healthsouthmidland.com,No,,,,Yes,48329,"Midland, TX",31.9996,-102.156,Investor-owned; for-profit - Corporation,No,Rehabilitation,5990023,Encompass Health Corporation,9001 Liberty Parkway,Birmingham,AL,35242-7509,(205)967-7116,Mark J Tarr,President and Chief Executive Officer,"Jason Dan Hudson , Chief Executive Officer",No,No,No,No,No,Yes,,No,1068142,0,0,0,0,0,0,0,0
CY,6740065,450209,Northwest Texas Healthcare System,1501 South Coulter Avenue,Amarillo,TX,79106-1770,806,3541000,http://www.nwtexashealthcare.com,No,,,,Yes,48375,"Potter, TX",35.1999,-101.92,Investor-owned; for-profit - Corporation,No,General medical and surgical,5999555,"Universal Health Services, Inc.",367 South Gulph Road,King of Prussia,PA,19406-3121,(610)768-3300,Marc D. Miller,Chief Executive Officer,"Jason Barrett, Chief Executive Officer",No,No,No,No,No,No,Community Trauma Center,No,10605000,0,0,0,0,0,0,0,0
CY,6740074,452039,Kindred Hospital-Houston Northwest,11297 Fallbrook Drive,Houston,TX,77065-4292,281,8978114,https://www.kindredhospitals.com/locations/ltac/kindred-hospital-houston-northwest,No,,,,No,48201,"Harris, TX",29.9245,-95.5881,Investor-owned; for-profit - Corporation,No,Acute Long-Term Care,5991096,ScionHealth,680 South Fourth Street,Louisville,KY,40202-2407,(502)596-7300,Robert F. Jay,Chief Executive Officer,"Tracy Kohler, Chief Executive Officer",No,No,No,No,No,No,,No,100000,0,0,0,0,0,0,0,0
CY,6740077,452035,Premier Specialty Hospital of El Paso,"2311 North Oregon Street, 5th Floor",El Paso,TX,79902-3216,915,5451823,http://specialtyhospitalmesahills.com/,Yes,Green Park Healthcare Management,Denton,TX,Yes,48141,"El Paso, TX",31.7739,-106.502,Investor-owned; for-profit - Corporation,No,Acute Long-Term Care,,,,,,,,,,"Frank Rivera, Chief Executive Officer",No,No,No,No,No,No,,No,691359,,,,,,,,
CY,6740078,452041,Carrus Specialty Hospital,1810 West US Highway 82,Sherman,TX,75092-7069,903,8702600,http://www.carrushospital.com,No,,,,Yes,48181,"Grayson, TX",33.6698,-96.6346,Investor-owned; for-profit - Corporation,No,Acute Long-Term Care,5990656,Carrus Health,1810 West US Highway 82,Sherman,TX,75092-7069,(903)870-2600,Jon Michael Rains,President and Chief Operating Officer,"Jon Michael Rains, President and Chief Operating Officer",No,No,No,No,No,Yes,,No,73004,0,0,0,0,0,0,0,0
CY,6740082,450372,Baylor Scott & White Medical Center-Waxahachie,2400 North I-35E,Waxahachie,TX,75165,469,8434000,http://www.baylorhealth.com/PhysiciansLocations/Waxahachie/Pages/Default.aspx,No,,,,Yes,48139,"Ellis, TX",32.4277,-96.8583,Nongovt. (not-for-profit) - Other,No,General medical and surgical,5990918,Baylor Scott & White Health,301 North Washington Avenue,Dallas,TX,75246,(214)820-0111,Peter J. McCanna,Chief Executive Officer,"Will Turner, President",No,No,Yes,No,No,Yes,Rural Trauma Hospital,No,6445000,0,0,8,1,0,3,0,12
CY,6740083,453059,Encompass Health Rehabilitation Hospital of The Woodlands,18550 'IH' 45 South,Conroe,TX,77384,281,3642000,http://www.healthsouththewoodlands.com,No,,,,Yes,48339,"Montgomery, TX",30.1861,-95.4546,Investor-owned; for-profit - Corporation,No,Rehabilitation,5990023,Encompass Health Corporation,9001 Liberty Parkway,Birmingham,AL,35242-7509,(205)967-7116,Mark J Tarr,President and Chief Executive Officer,"Angela L Simmons, Chief Executive Officer",No,No,No,No,No,Yes,,No,,0,0,0,0,0,0,0,0
CY,6740085,453065,CHRISTUS St. Michael Rehabilitation Hospital,2400 St Michael Drive,Texarkana,TX,75503-2374,903,6144000,http://www.christusstmichael.org/rehab,No,,,,Yes,48037,"Bowie, TX",33.4644,-94.071,Nongovt. (not-for-profit) - Church Operated,No,Rehabilitation,5990192,CHRISTUS Health,919 Hidden Ridge Drive,Irving,TX,75038,(469)282-2000,Ernie W Sadau,President and Chief Executive Officer,"Patrick Flannery, Administrator",No,No,Yes,No,No,Yes,,No,388774,0,0,0,0,0,0,0,0
CY,6740086,450804,Texas Orthopedic Hospital,7401 South Main Street,Houston,TX,77030-4509,713,7998600,http://www.texasorthopedic.com,No,,,,Yes,48201,"Harris, TX",29.7004,-95.4089,Investor-owned; for-profit - Partnership,No,Orthopedic,5990048,HCA Healthcare,1 Park Plaza,Nashville,TN,37203-1548,(615)344-5248,Samuel Hazen,President and Chief Executive Officer,"Eric Becker, Chief Executive Officer",No,Yes,No,No,Yes,No,,No,19395600,,,,,,,,
CY,6740091,450346,Baptist Hospitals of Southeast Texas,3080 College Street,Beaumont,TX,77701-4689,409,2125000,http://www.bhset.net,Yes,Community Hospital Corporation,Plano,TX,Yes,48245,"Jefferson, TX",30.0708,-94.1198,Nongovt. (not-for-profit) - Other,No,General medical and surgical,5990384,Community Hospital Corporation,"7950 Legacy Drive, Suite 1000",Plano,TX,75024-0417,(972)943-6400,Jim R Kendrick,President and Chief Executive Officer,"Justin Doss, Chief Executive Officer",No,No,No,No,No,No,Other,No,18337932,0,0,1,1,13,1,0,16
CY,6740092,450083,UT Health Tyler,1000 South Beckham Street,Tyler,TX,75701-1908,903,5970351,https://uthealthtylerhospital.com/,No,,,,Yes,48423,"Smith, TX",32.3386,-95.291,Investor-owned; for-profit - Corporation,No,General medical and surgical,5990069,Ardent Health Services,"1 Burton Hills Boulevard, Suite 250",Nashville,TN,37215-6195,(615)296-3000,"Marty J Bonick, FACHE",President and Chief Executive Officer,"Zachary K. Dietze, Chief Executive Officer",No,Yes,No,No,Yes,No,Regional Resource Trauma Center,No,13961325,0,0,16,0,68,28,2,114
CY,6740093,450809,St. David's North Austin Medical Center,12221 North MoPac Expressway,Austin,TX,78758-2496,512,9011000,http://www.northaustin.com,No,,,,Yes,48453,"Travis, TX",30.4115,-97.7062,Nongovt. (not-for-profit) - Other,No,General medical and surgical,5990048,HCA Healthcare,1 Park Plaza,Nashville,TN,37203-1548,(615)344-5248,Samuel Hazen,President and Chief Executive Officer,"Thomas W Jackson, Chief Executive Officer",No,No,Yes,No,No,Yes,Other,No,82347761,,,,,,,,
CY,6740095,450713,St. David's South Austin Medical Center,901 West Ben White Boulevard,Austin,TX,78704-6903,512,4472211,https://stdavids.com/locations/st-davids-south-austin-medical-center/,No,,,,Yes,48453,"Travis, TX",30.2261,-97.7745,Nongovt. (not-for-profit) - Other,No,General medical and surgical,5990048,HCA Healthcare,1 Park Plaza,Nashville,TN,37203-1548,(615)344-5248,Samuel Hazen,President and Chief Executive Officer,"Charles Laird, Chief Executive Officer",No,No,Yes,No,No,Yes,Community Trauma Center,No,15749175,0,0,0,0,0,0,0,0
CY,6740100,,Thomas E. Creek Department of Veterans Affairs Medical Center,6010 West Amarillo Boulevard,Amarillo,TX,79106-1992,806,3559703,http://www.amarillo.va.gov/,,,,,No,48375,"Potter, TX",35.2042,-101.907,Govt. (federal) - Veterans' Affairs,,General medical and surgical,5999295,Department of Veterans Affairs,810 Vermont Ave Northwest,Washington,DC,20420-0001,(202)273-5781,Robert Wilkie,Secretary,"Rodney Gonzalez, Medical Center Director",,,,,,,,,,,,,,,,,
CY,6740102,450774,TOPS Surgical Specialty Hospital,17080 Red Oak Drive,Houston,TX,77090-2602,281,5392900,http://www.tops-hospital.com,Yes,United Surgical Partners International,Addison,TX,Yes,48201,"Harris, TX",30.0186,-95.4434,Investor-owned; for-profit - Partnership,No,Surgical,5990322,United Surgical Partners International,"15305 Dallas Parkway, Suite 1600",Addison,TX,75001-6491,(972)713-3500,Brett Brodnax,Chief Executive Officer,"Grant Magness, Chief Executive Officer",No,No,No,No,No,Yes,,No,724126,0,0,0,0,0,0,0,0
CY,6740103,451320,Chambers Health,200 Hospital Drive,Anahuac,TX,77514,409,2673143,http://omnipointhealth.com/,No,,,,Yes,48071,"Chambers, TX",29.7529,-94.687,Govt. (non federal) - Hospital district,Yes,General medical and surgical,,,,,,,,,,"Ann Newton, Interim Chief Executive Officer",No,No,No,No,No,No,,No,635997,0,0,0,0,0,3,0,3
CY,6740105,450144,Permian Regional Medical Center,720 Hospital Drive,Andrews,TX,79714-3617,432,5232200,http://www.permianregional.com,No,,,,Yes,48003,"Andrews, TX",32.3247,-102.544,Govt. (non federal) - Hospital district,No,General medical and surgical,,,,,,,,,,"Donny Booth, Chief Executive Officer",No,No,No,No,No,Yes,Other,No,5589974,0,0,0,0,4,8,0,12
CY,6740107,670781,Anson General Hospital,101 Avenue 'J',Anson,TX,79501-2198,325,8233231,https://www.ansongeneralhospital.com/,Yes,Newlight Healthcare,Austin,TX,Yes,48253,"Jones, TX",32.7675,-99.8955,Govt. (non federal) - City,No,Rural Emergency Hospital,,,,,,,,,,"Ted D. Matthews, Chief Executive Officer",No,No,Yes,No,No,No,,No,211585,0,0,0,0,0,0,0,0
CY,6740108,450064,Texas Health Arlington Memorial Hospital,800 West Randol Mill Road,Arlington,TX,76012-2503,817,5486100,http://www.arlingtonmemorial.org,No,,,,Yes,48439,"Tarrant, TX",32.7487,-97.1156,Nongovt. (not-for-profit) - Other,No,General medical and surgical,5990129,Texas Health Resources,"612 East Lamar Boulevard, Suite 900",Arlington,TX,76011-4130,(682)236-7900,Barclay E. Berdan,Chief Executive Officer,"Blake Kretz, President",No,No,No,No,No,No,,Yes,14524074,0,0,0,0,0,0,0,0
CY,6740115,450675,Medical City Arlington,3301 Matlock Road,Arlington,TX,76015-2908,817,4653241,http://www.medicalcenterarlington.com,No,,,,Yes,48439,"Tarrant, TX",32.6931,-97.1131,Investor-owned; for-profit - Corporation,No,General medical and surgical,5990048,HCA Healthcare,1 Park Plaza,Nashville,TN,37203-1548,(615)344-5248,Samuel Hazen,President and Chief Executive Officer,"LaSharndra Barbarin, Chief Executive Officer",No,No,Yes,No,No,Yes,Community Trauma Center,No,23485832,0,0,0,0,0,0,0,0
CY,6740117,450222,HCA Houston Healthcare Conroe,504 Medical Boulevard,Conroe,TX,77304,936,5391111,http://conroeregional.com/,No,,,,Yes,48339,"Montgomery, TX",30.2848,-95.4674,Investor-owned; for-profit - Partnership,No,General medical and surgical,5990048,HCA Healthcare,1 Park Plaza,Nashville,TN,37203-1548,(615)344-5248,Samuel Hazen,President and Chief Executive Officer,"Matt Davis, Chief Executive Officer",No,Yes,No,Yes,No,No,Community Trauma Center,No,13644784,,,,,,,,
CY,6740119,450801,CHRISTUS St. Michael Health System,2600 St Michael Drive,Texarkana,TX,75503-5220,903,6141000,http://www.christusstmichael.org,No,,,,Yes,48037,"Bowie, TX",33.464,-94.0756,Nongovt. (not-for-profit) - Church Operated,Yes,General medical and surgical,5990192,CHRISTUS Health,919 Hidden Ridge Drive,Irving,TX,75038,(469)282-2000,Ernie W Sadau,President and Chief Executive Officer,"Jason Adams, President",No,No,Yes,No,No,Yes,Rural Trauma Hospital,No,5569701,,,,,,,,
CY,6740120,454012,Millwood Hospital,1011 North Cooper Street,Arlington,TX,76011-5517,817,2613121,http://www.millwoodhospital.com,No,,,,No,48439,"Tarrant, TX",32.7509,-97.1129,Investor-owned; for-profit - Partnership,No,Psychiatric,5999555,"Universal Health Services, Inc.",367 South Gulph Road,King of Prussia,PA,19406-3121,(610)768-3300,Marc D. Miller,Chief Executive Officer,"Loren Fouch, Chief Executive Officer",No,No,No,No,No,No,,No,184323,0,0,0,0,0,0,0,0
CY,6740121,451318,Stonewall Memorial Hospital,821 North Broadway,Aspermont,TX,79502-2029,940,9893551,http://www.smhdhealth.org/,No,,,,Yes,48433,"Stonewall, TX",33.1358,-100.228,Govt. (non federal) - Hospital district,No,General medical and surgical,,,,,,,,,,"Michael Moorhead, Chief Executive Officer",No,No,No,No,Yes,No,,No,1044172,0,0,0,0,0,0,0,0
CY,6740124,452028,Kindred Hospital Tarrant County-Arlington,1000 North Cooper Street,Arlington,TX,76011-5540,817,5483400,http://www.kindredhospitalarl.com/,No,,,,No,48439,"Tarrant, TX",32.7506,-97.1141,Investor-owned; for-profit - Corporation,No,Acute Long-Term Care,5991096,ScionHealth,680 South Fourth Street,Louisville,KY,40202-2407,(502)596-7300,Robert F. Jay,Chief Executive Officer,"Christina Richard, Chief Executive Officer",No,No,No,No,No,No,,No,240342,0,0,0,0,0,0,0,0
CY,6740125,450389,UT Health Athens,2000 South Palestine Street,Athens,TX,75751-5610,903,6761000,https://uthealthathens.com/,No,,,,Yes,48213,"Henderson, TX",32.1699,-95.8447,Investor-owned; for-profit - Corporation,No,General medical and surgical,5990069,Ardent Health Services,"1 Burton Hills Boulevard, Suite 250",Nashville,TN,37215-6195,(615)296-3000,"Marty J Bonick, FACHE",President and Chief Executive Officer,"Buddy Daniels, Chief Executive Officer",No,Yes,No,No,Yes,No,Rural Trauma Hospital,No,2964109,0,0,0,2,37,4,0,43
CY,6740126,,Central Texas Veterans HCS / Temple TX,1901 Veterans Memorial Drive,Temple,TX,76504-7445,254,7784811,http://www.centraltexas.va.gov/,,,,,No,48027,"Bell, TX",31.0771,-97.3472,Govt. (federal) - Veterans' Affairs,,General medical and surgical,5999295,Department of Veterans Affairs,810 Vermont Ave Northwest,Washington,DC,20420-0001,(202)273-5781,Robert Wilkie,Secretary,"Michael L Kiefer, Medical Center Director",,,,,,,,,,,,,,,,,
CY,6740128,,Audie L. Murphy Memorial Veterans' Hospital,7400 Merton Minter Boulevard,San Antonio,TX,78229-4404,210,6175300,http://www.southtexas.va.gov/,,,,,No,48029,"Bexar, TX",29.5067,-98.5796,Govt. (federal) - Veterans' Affairs,,General medical and surgical,5999295,Department of Veterans Affairs,810 Vermont Ave Northwest,Washington,DC,20420-0001,(202)273-5781,Robert Wilkie,Secretary,"Julianne Flynn, Executive Director",,,,,,,,,,,,,,,,,
CY,6740129,450571,Shannon Medical Center,120 East Harris Street,San Angelo,TX,76903-5976,325,6536741,http://www.shannonhealth.com,No,,,,Yes,48451,"Tom Green, TX",31.4645,-100.434,Nongovt. (not-for-profit) - Other,Yes,General medical and surgical,,,,,,,,,,"Shane Plymell, Chief Executive Officer",Yes,No,No,No,No,No,Rural Trauma Hospital,No,76864672,0,0,0,0,0,0,0,0
CY,6740134,453072,UT Health East Texas Rehabilitation Hospital,701 Olympic Plaza Circle,Tyler,TX,75701-1950,903,5963000,https://uthealthrehab.com/,No,,,,Yes,48423,"Smith, TX",32.3376,-95.2922,Investor-owned; for-profit - Corporation,No,Rehabilitation,5990069,Ardent Health Services,"1 Burton Hills Boulevard, Suite 250",Nashville,TN,37215-6195,(615)296-3000,"Marty J Bonick, FACHE",President and Chief Executive Officer,"Tracy Vinciguerra, Chief Executive Officer",No,Yes,No,No,Yes,No,,No,203473,0,0,0,0,0,0,0,0
CY,6740136,450010,United Regional Health Care System,1600 11th Street,Wichita Falls,TX,76301-4300,940,7647000,http://www.unitedregional.org,Yes,"United Regional Health Care System, Inc.",Wichita Falls,TX,Yes,48485,"Wichita, TX",33.9028,-98.5016,Nongovt. (not-for-profit) - Other,Yes,General medical and surgical,,,,,,,,,,"Phyllis A Cowling, President and Chief Executive Officer",No,No,Yes,No,No,No,Community Trauma Center,No,16529013,0,0,0,3,31,13,0,47
